10058	1125	2015-08-08	1098768	女	浙江 绍兴	2	4	3	2015-07-05	color4
10058	1125	2015-08-08	39863	女	江苏 常州	1	2	0	2015-07-06	color4
10058	1125	2015-08-08	60390	女	浙江 杭州	0	2	0	2015-07-06	color4
10058	1125	2015-08-08	1099198	女	浙江 杭州	3	1	0	2015-07-07	color4
10058	1125	2015-08-08	1060137	女	浙江 杭州	1	1	1	2015-07-08	color4
10058	1125	2015-08-08	63962	女	江苏 南京	2	1	1	2015-07-09	color4
10058	1125	2015-08-08	1099716	女	浙江 温州	0	4	4	2015-07-10	color4
10058	1125	2015-08-08	1100611	女	江苏 南京	0	1	1	2015-07-15	color4
10058	1125	2015-08-08	1101069	女	江苏 无锡	0	3	0	2015-07-17	color4
10058	1125	2015-08-08	1101428	女	浙江 宁波	0	2	0	2015-07-19	color4
10058	5567	2015-08-10	1052050	女	浙江 杭州	1	1	2	2015-07-19	color5
10058	5567	2015-08-10	1059611	女	江苏 扬州	0	3	1	2015-07-23	color4
10058	5567	2015-08-10	1102007	女	福建 福州	3	3	1	2015-07-23	color4
10058	5567	2015-08-10	1102447	女	重庆 重庆	3	2	0	2015-07-23	color4
10058	5567	2015-08-10	1102872	女	广东 深圳	1	0	1	2015-07-25	color4
10058	5567	2015-08-10	1102931	女	浙江 杭州	1	1	1	2015-07-26	color4
10058	5567	2015-08-10	1065426	男	江苏 常州	1	1	1	2015-07-31	color4
10058	5567	2015-08-10	1099669	女	湖北 武汉	1	0	1	2015-08-03	color4
10058	5567	2015-08-10	1104865	女	上海 上海	0	1	0	2015-08-05	color5
10058	1126	2015-08-15	6836	男	浙江 杭州	6	3	0	2015-07-08	color4
10058	1126	2015-08-15	1092905	女	浙江 杭州	1	2	1	2015-07-13	color4
10058	1126	2015-08-15	40298	女	湖南 衡阳	1	1	2	2015-07-20	color4
10058	1126	2015-08-15	1100567	女	浙江 宁波	0	1	1	2015-07-21	color4
10058	1126	2015-08-15	1102068	女	浙江 衢州	1	2	2	2015-07-22	color4
10058	1126	2015-08-15	1063291	男	江苏 苏州	1	2	0	2015-07-22	color4
